TIMESTAMP,EQUIPMENTID,EQUIPMENTTYPE,FACILITYID,VIBRATION,TEMPERATURE,PRESSURE,OILLEVEL,HEALTHSCORE,MAINTENANCENEEDED
7/17/2023,EQP_1011,Generator,FAC_003,3.795,86.69,164.63,51.93643483,0.6674,FALSE
7/18/2023,EQP_1011,Generator,FAC_003,2.578,84.46,161.33,60.90725869,0.6778,FALSE
7/19/2023,EQP_1011,Generator,FAC_003,2.804,79.22,168.34,55.72437706,0.6825,FALSE
7/20/2023,EQP_1011,Generator,FAC_003,3.921,76.42,166.67,55.40724504,0.6925,FALSE
7/21/2023,EQP_1011,Generator,FAC_003,3.949,73.04,158.63,51.30030993,0.6873,FALSE
7/22/2023,EQP_1011,Generator,FAC_003,3.242,84.73,174.5,57.08566242,0.7063,FALSE
7/23/2023,EQP_1011,Generator,FAC_003,2.964,85.73,178.87,58.83021762,0.7211,FALSE
7/24/2023,EQP_1011,Generator,FAC_003,2.865,77.81,163.82,53.20473811,0.656,FALSE
7/25/2023,EQP_1011,Generator,FAC_003,2.372,73.92,165.64,61.41929235,0.7188,FALSE
7/26/2023,EQP_1011,Generator,FAC_003,2.835,71.65,173.73,59.66166977,0.6959,FALSE
7/27/2023,EQP_1011,Generator,FAC_003,3.308,80.14,177.96,57.49682816,0.6767,FALSE
7/28/2023,EQP_1011,Generator,FAC_003,3.917,83.09,150.67,56.29928206,0.7084,FALSE
7/29/2023,EQP_1011,Generator,FAC_003,4.409,76.09,161.77,55.13339413,0.6573,FALSE
7/30/2023,EQP_1011,Generator,FAC_003,2.873,81.43,156.36,57.25941318,0.7242,FALSE
7/31/2023,EQP_1011,Generator,FAC_003,2.637,82.33,158.63,52.31935045,0.6582,FALSE
8/1/2023,EQP_1011,Generator,FAC_003,3.347,89.85,162.15,63.61215784,0.7202,FALSE
8/2/2023,EQP_1011,Generator,FAC_003,2.873,89.5,137.58,56.2748867,0.7096,FALSE
8/3/2023,EQP_1011,Generator,FAC_003,2.956,81.18,150.79,51.2162042,0.6479,FALSE
8/4/2023,EQP_1011,Generator,FAC_003,3.602,82.29,170.34,54.52781621,0.7009,FALSE
8/5/2023,EQP_1011,Generator,FAC_003,2.547,73.87,162.51,56.78428468,0.6604,FALSE
8/6/2023,EQP_1011,Generator,FAC_003,3.496,79.25,163.29,63.64088507,0.7216,FALSE
8/7/2023,EQP_1011,Generator,FAC_003,1.891,78.35,147.72,61.60884416,0.7079,FALSE
8/8/2023,EQP_1011,Generator,FAC_003,2.336,76.34,170.61,54.91944135,0.7185,FALSE
8/9/2023,EQP_1011,Generator,FAC_003,3.182,77.57,149.19,52.30327507,0.6703,FALSE
8/10/2023,EQP_1011,Generator,FAC_003,3.466,91.24,159.88,52.58394126,0.6544,FALSE
8/11/2023,EQP_1011,Generator,FAC_003,3.297,76.16,152.25,52.85089746,0.65,FALSE
8/12/2023,EQP_1011,Generator,FAC_003,3.043,79.86,159.69,56.58008593,0.7046,FALSE
8/13/2023,EQP_1011,Generator,FAC_003,3.096,92.7,166.68,59.84094289,0.71,FALSE
8/14/2023,EQP_1011,Generator,FAC_003,1.762,79.69,159.93,47.55855702,0.6408,FALSE
8/15/2023,EQP_1011,Generator,FAC_003,3.976,71.89,165.42,52.58670133,0.6682,FALSE
8/16/2023,EQP_1011,Generator,FAC_003,3.736,85.92,153.43,54.94779334,0.681,FALSE
8/17/2023,EQP_1011,Generator,FAC_003,4.057,81.53,153.42,59.73992291,0.6587,FALSE
8/18/2023,EQP_1011,Generator,FAC_003,2.683,78.02,171.07,55.79083639,0.6909,FALSE
8/19/2023,EQP_1011,Generator,FAC_003,3.837,86.62,167.46,54.35787756,0.6786,FALSE
8/20/2023,EQP_1011,Generator,FAC_003,3.568,75.53,156.03,59.64192657,0.7073,FALSE
8/21/2023,EQP_1011,Generator,FAC_003,4.051,84.8,155.66,51.06555615,0.679,FALSE
8/22/2023,EQP_1011,Generator,FAC_003,3.289,80.92,170.34,55.93592014,0.6979,FALSE
8/23/2023,EQP_1011,Generator,FAC_003,2.818,79.19,143.51,52.25745234,0.6797,FALSE
8/24/2023,EQP_1011,Generator,FAC_003,3.976,92.22,149.87,52.64213868,0.6347,FALSE
8/25/2023,EQP_1011,Generator,FAC_003,3.207,83.33,148.56,51.56703936,0.6427,FALSE
8/26/2023,EQP_1011,Generator,FAC_003,2.265,83.13,147.8,61.86876099,0.7182,FALSE
8/27/2023,EQP_1011,Generator,FAC_003,3.394,80.83,173.4,59.27173856,0.6905,FALSE
8/28/2023,EQP_1011,Generator,FAC_003,2.557,76.44,162.68,54.84534671,0.6953,FALSE
8/29/2023,EQP_1011,Generator,FAC_003,3.172,82.34,154.55,55.08942478,0.6547,FALSE
8/30/2023,EQP_1011,Generator,FAC_003,2.603,75.6,160.79,56.73278554,0.6966,FALSE
8/31/2023,EQP_1011,Generator,FAC_003,3.15,79.34,161.33,47.29325429,0.6651,FALSE
9/1/2023,EQP_1011,Generator,FAC_003,1.667,71,148.74,50.7306218,0.6837,FALSE
9/2/2023,EQP_1011,Generator,FAC_003,3.673,93.47,170.35,48.28277358,0.6984,FALSE
9/3/2023,EQP_1011,Generator,FAC_003,4.308,72.63,155.55,58.02796803,0.6768,FALSE
9/4/2023,EQP_1011,Generator,FAC_003,2.81,75.82,149.62,54.63028418,0.6418,FALSE
9/5/2023,EQP_1011,Generator,FAC_003,3.753,84.78,162.99,56.26121053,0.7028,FALSE
9/6/2023,EQP_1011,Generator,FAC_003,1.868,88.34,149.17,57.67957133,0.6605,FALSE
9/7/2023,EQP_1011,Generator,FAC_003,4.479,79.91,157.64,48.99243038,0.6465,FALSE
9/8/2023,EQP_1011,Generator,FAC_003,3.545,82.54,166.18,47.55509775,0.6527,FALSE
9/9/2023,EQP_1011,Generator,FAC_003,2.666,75.36,149.67,47.33979532,0.6608,FALSE
9/10/2023,EQP_1011,Generator,FAC_003,3.108,75.83,154.38,50.77485658,0.6489,FALSE
9/11/2023,EQP_1011,Generator,FAC_003,2.684,79.61,143.46,53.43187372,0.6866,FALSE
9/12/2023,EQP_1011,Generator,FAC_003,3.923,81.13,159.84,43.7818188,0.693,FALSE
9/13/2023,EQP_1011,Generator,FAC_003,3.992,88.29,151.73,51.94291706,0.6305,FALSE
9/14/2023,EQP_1011,Generator,FAC_003,2.311,81.11,148.73,52.46599926,0.6497,FALSE
9/15/2023,EQP_1011,Generator,FAC_003,3.891,81.17,157.64,55.37041141,0.7067,FALSE
9/16/2023,EQP_1011,Generator,FAC_003,2.627,72.42,155.83,49.62559691,0.6655,FALSE
9/17/2023,EQP_1011,Generator,FAC_003,3.736,74.42,149.61,57.11848535,0.6613,FALSE
9/18/2023,EQP_1011,Generator,FAC_003,2.533,84.88,164.05,52.46681372,0.6403,FALSE
9/19/2023,EQP_1011,Generator,FAC_003,3.045,90.76,161.66,53.19659368,0.6665,FALSE
9/20/2023,EQP_1011,Generator,FAC_003,3.583,77.5,149.51,53.55927747,0.6779,FALSE
9/21/2023,EQP_1011,Generator,FAC_003,3.072,84.86,158.77,46.25226674,0.6621,FALSE
9/22/2023,EQP_1011,Generator,FAC_003,3.025,84.06,177.49,48.75583394,0.6819,FALSE
9/23/2023,EQP_1011,Generator,FAC_003,3.211,81.83,173.01,55.99994476,0.6347,FALSE
9/24/2023,EQP_1011,Generator,FAC_003,3.991,75.11,167.19,52.44176171,0.6176,FALSE
9/25/2023,EQP_1011,Generator,FAC_003,3.743,70.89,168.07,58.03776682,0.7076,FALSE
9/26/2023,EQP_1011,Generator,FAC_003,3.142,77.47,168.5,64.34027545,0.6952,FALSE
9/27/2023,EQP_1011,Generator,FAC_003,2.487,78.05,140.89,53.63413474,0.644,FALSE
9/28/2023,EQP_1011,Generator,FAC_003,4.098,78.9,156.88,49.01534326,0.6708,FALSE
9/29/2023,EQP_1011,Generator,FAC_003,3.245,75.17,166.73,60.30638731,0.7055,FALSE
9/30/2023,EQP_1011,Generator,FAC_003,3.472,81.42,158.37,54.24915928,0.667,FALSE
10/1/2023,EQP_1011,Generator,FAC_003,3.194,73,147.98,53.53773876,0.6755,FALSE
10/2/2023,EQP_1011,Generator,FAC_003,3.416,92.59,153.5,53.19995764,0.6173,FALSE
10/3/2023,EQP_1011,Generator,FAC_003,2.628,84,168.57,54.48014787,0.6893,FALSE
10/4/2023,EQP_1011,Generator,FAC_003,3.884,78.15,157.45,51.01082929,0.6296,FALSE
10/5/2023,EQP_1011,Generator,FAC_003,4.167,81.39,157.34,60.44060472,0.697,FALSE
10/6/2023,EQP_1011,Generator,FAC_003,3.15,86.52,151.32,59.26140064,0.6767,FALSE
10/7/2023,EQP_1011,Generator,FAC_003,2.414,85.78,156.04,49.37180598,0.6594,FALSE
10/8/2023,EQP_1011,Generator,FAC_003,1.763,77.12,147.45,61.44364069,0.675,FALSE
10/9/2023,EQP_1011,Generator,FAC_003,4.666,84.1,162.5,57.49596701,0.6418,FALSE
10/10/2023,EQP_1011,Generator,FAC_003,3.416,88.31,168.15,52.61108967,0.6555,FALSE
10/11/2023,EQP_1011,Generator,FAC_003,3.525,82.12,169.63,56.69489838,0.6684,FALSE
10/12/2023,EQP_1011,Generator,FAC_003,3.517,85.43,152.47,56.236367,0.6939,FALSE
10/13/2023,EQP_1011,Generator,FAC_003,2.801,89.09,157.44,55.15442959,0.699,FALSE
10/14/2023,EQP_1011,Generator,FAC_003,1.793,90.68,157.73,52.70446374,0.6968,FALSE
10/15/2023,EQP_1011,Generator,FAC_003,3.879,83.26,159.03,54.42924223,0.6265,FALSE
10/16/2023,EQP_1011,Generator,FAC_003,3.092,84.22,142.44,55.7221093,0.6906,FALSE
10/17/2023,EQP_1011,Generator,FAC_003,3.447,77.86,145.76,55.84974335,0.6974,FALSE
10/18/2023,EQP_1011,Generator,FAC_003,5.791,82.79,168.42,55.39389259,0.6045,FALSE
10/19/2023,EQP_1011,Generator,FAC_003,3.854,75.79,151.96,52.04290871,0.6525,FALSE
10/20/2023,EQP_1011,Generator,FAC_003,3.473,79.98,156.94,54.3034365,0.6786,FALSE
10/21/2023,EQP_1011,Generator,FAC_003,3.048,83.87,161.45,52.00853159,0.6296,FALSE
10/22/2023,EQP_1011,Generator,FAC_003,4.199,83.85,147.78,48.6034649,0.6377,FALSE
10/23/2023,EQP_1011,Generator,FAC_003,3.869,90.61,161.44,49.45796639,0.617,FALSE
10/24/2023,EQP_1011,Generator,FAC_003,3.062,88.94,146.29,50.01559836,0.6601,FALSE
10/25/2023,EQP_1011,Generator,FAC_003,2.456,85.38,162.48,51.49921379,0.6526,FALSE
10/26/2023,EQP_1011,Generator,FAC_003,4.153,72.29,160.65,54.4425397,0.6474,FALSE
10/27/2023,EQP_1011,Generator,FAC_003,1.947,81.35,171.53,57.50128945,0.6716,FALSE
10/28/2023,EQP_1011,Generator,FAC_003,3.195,90.6,156.6,54.45384883,0.6449,FALSE
10/29/2023,EQP_1011,Generator,FAC_003,4.055,85.54,163.82,50.87423489,0.6259,FALSE
10/30/2023,EQP_1011,Generator,FAC_003,4.502,84.59,170.55,45.89376585,0.635,FALSE
10/31/2023,EQP_1011,Generator,FAC_003,1.684,90.65,146.97,50.02997864,0.6558,FALSE
11/1/2023,EQP_1011,Generator,FAC_003,3.334,78.98,164.94,49.38111985,0.6386,FALSE
11/2/2023,EQP_1011,Generator,FAC_003,5.1,99.69,179.83,18.08886261,0.2102,TRUE
11/3/2023,EQP_1011,Generator,FAC_003,4.325,78.64,147.53,50.30287463,0.6016,FALSE
11/4/2023,EQP_1011,Generator,FAC_003,4.064,79.14,174.76,54.85170568,0.6421,FALSE
11/5/2023,EQP_1011,Generator,FAC_003,4.551,88.19,154.69,50.0762286,0.6377,FALSE
11/6/2023,EQP_1011,Generator,FAC_003,4.709,91.5,157.16,51.3901556,0.6451,FALSE
11/7/2023,EQP_1011,Generator,FAC_003,2.631,86.06,160.97,60.67816158,0.6863,FALSE
11/8/2023,EQP_1011,Generator,FAC_003,3.901,85.46,163.68,46.50347402,0.626,FALSE
11/9/2023,EQP_1011,Generator,FAC_003,4.417,79.63,153.52,53.02259433,0.6293,FALSE
11/10/2023,EQP_1011,Generator,FAC_003,3.284,94.71,158.67,53.91275771,0.6561,FALSE
11/11/2023,EQP_1011,Generator,FAC_003,4.459,80.14,157.48,46.25774927,0.6117,FALSE
11/12/2023,EQP_1011,Generator,FAC_003,2.985,91.69,168.3,50.91616739,0.6272,FALSE
11/13/2023,EQP_1011,Generator,FAC_003,3.882,88.58,167.32,49.66738811,0.6295,FALSE
11/14/2023,EQP_1011,Generator,FAC_003,1.97,74.3,165.6,90.12094024,1,FALSE
11/15/2023,EQP_1011,Generator,FAC_003,3.569,65.13,168.89,52.24877408,0.6728,FALSE
11/16/2023,EQP_1011,Generator,FAC_003,4.257,81.91,159.02,47.1726603,0.5905,TRUE
11/17/2023,EQP_1011,Generator,FAC_003,3.511,76.01,165.49,54.03980778,0.6138,FALSE
11/18/2023,EQP_1011,Generator,FAC_003,2.053,80.05,154.78,57.74049699,0.6562,FALSE
11/19/2023,EQP_1011,Generator,FAC_003,2.163,79.72,167.25,51.23393103,0.6425,FALSE
11/20/2023,EQP_1011,Generator,FAC_003,4.037,76.82,180,49.47426812,0.5963,TRUE
11/21/2023,EQP_1011,Generator,FAC_003,3.875,75.98,150.45,51.21310699,0.6268,FALSE
11/22/2023,EQP_1011,Generator,FAC_003,3.628,85.32,174.02,55.53979261,0.6736,FALSE
11/23/2023,EQP_1011,Generator,FAC_003,4.557,82.51,160.13,48.92018164,0.5814,TRUE
11/24/2023,EQP_1011,Generator,FAC_003,3.465,75.56,202.55,52.19421002,0.6283,FALSE
11/25/2023,EQP_1011,Generator,FAC_003,4.723,84.22,129.31,53.99693185,0.6695,FALSE
11/26/2023,EQP_1011,Generator,FAC_003,4.026,88.32,160.96,53.28576746,0.6077,FALSE
11/27/2023,EQP_1011,Generator,FAC_003,3.187,77.87,137.98,52.86965472,0.6286,FALSE
11/28/2023,EQP_1011,Generator,FAC_003,2.072,82.06,163.02,53.22254838,0.661,FALSE
11/29/2023,EQP_1011,Generator,FAC_003,3.047,81.56,165.3,48.75178513,0.646,FALSE
11/30/2023,EQP_1011,Generator,FAC_003,1.931,83.1,172.09,40.24618702,0.5976,TRUE
12/1/2023,EQP_1011,Generator,FAC_003,4.012,91.93,158.76,51.49602276,0.6375,FALSE
12/2/2023,EQP_1011,Generator,FAC_003,3.629,93.69,156.33,47.64573992,0.5854,TRUE
12/3/2023,EQP_1011,Generator,FAC_003,4.274,80.21,143.81,50.42956931,0.6063,FALSE
12/4/2023,EQP_1011,Generator,FAC_003,2.389,80.42,162.89,53.92662548,0.6654,FALSE
12/5/2023,EQP_1011,Generator,FAC_003,4.65,83.85,153.35,54.14283336,0.6657,FALSE
12/6/2023,EQP_1011,Generator,FAC_003,4.633,85.51,153.82,47.64657235,0.6192,FALSE
12/7/2023,EQP_1011,Generator,FAC_003,2.874,73.2,136.84,46.58127981,0.6518,FALSE
12/8/2023,EQP_1011,Generator,FAC_003,2.78,80.67,163.74,50.34759112,0.5916,TRUE
12/9/2023,EQP_1011,Generator,FAC_003,3.761,84.12,148.85,54.40678583,0.6273,FALSE
12/10/2023,EQP_1011,Generator,FAC_003,3.376,91,147.86,50.97105802,0.6189,FALSE
12/11/2023,EQP_1011,Generator,FAC_003,3.141,81.25,154.81,53.0492213,0.6337,FALSE
12/12/2023,EQP_1011,Generator,FAC_003,3.823,89.85,150,54.48826818,0.6482,FALSE
12/13/2023,EQP_1011,Generator,FAC_003,3.46,91.22,154.69,50.94087923,0.5883,TRUE
12/14/2023,EQP_1011,Generator,FAC_003,3.592,78.13,164.82,58.61597525,0.6706,FALSE
12/15/2023,EQP_1011,Generator,FAC_003,3.968,77.83,183.98,46.86663094,0.5883,TRUE
12/16/2023,EQP_1011,Generator,FAC_003,3.323,94.88,178.64,44.61521771,0.5761,TRUE
12/17/2023,EQP_1011,Generator,FAC_003,4.166,96.87,146.22,54.90594315,0.6723,FALSE
12/18/2023,EQP_1011,Generator,FAC_003,3.005,86.03,175.46,52.68018687,0.6346,FALSE
12/19/2023,EQP_1011,Generator,FAC_003,3.827,81.5,149.93,47.33915516,0.6005,FALSE
12/20/2023,EQP_1011,Generator,FAC_003,4.837,89.96,174.25,51.11798107,0.6347,FALSE
12/21/2023,EQP_1011,Generator,FAC_003,3.388,76.27,168.76,47.85473508,0.6566,FALSE
12/22/2023,EQP_1011,Generator,FAC_003,3.413,89.71,168.62,50.09532561,0.6245,FALSE
12/23/2023,EQP_1011,Generator,FAC_003,3.636,77.48,163.37,44.8043159,0.5645,TRUE
12/24/2023,EQP_1011,Generator,FAC_003,3.768,95.17,154.38,49.89278163,0.638,FALSE
12/25/2023,EQP_1011,Generator,FAC_003,3.384,76.78,158.47,45.91478272,0.6035,FALSE
12/26/2023,EQP_1011,Generator,FAC_003,3.984,84.35,179.62,16.25857227,0.2063,TRUE
12/27/2023,EQP_1011,Generator,FAC_003,2.472,83.87,153.28,44.26025054,0.5621,TRUE
12/28/2023,EQP_1011,Generator,FAC_003,3.511,75.03,147.11,54.23815524,0.6616,FALSE
12/29/2023,EQP_1011,Generator,FAC_003,2.545,86.8,166.79,51.59317467,0.6648,FALSE
12/30/2023,EQP_1011,Generator,FAC_003,4.102,83.51,156.61,49.22558019,0.5748,TRUE
12/31/2023,EQP_1011,Generator,FAC_003,3.405,74.93,145.15,49.58409403,0.603,FALSE
1/1/2024,EQP_1011,Generator,FAC_003,3.817,85.38,159.44,51.49872732,0.6135,FALSE
1/2/2024,EQP_1011,Generator,FAC_003,4.074,81.85,161.61,52.18192038,0.6645,FALSE
1/3/2024,EQP_1011,Generator,FAC_003,2.695,85.22,152.47,44.54599771,0.5683,TRUE
1/4/2024,EQP_1011,Generator,FAC_003,4.278,84.77,163.37,46.12233713,0.5835,TRUE
1/5/2024,EQP_1011,Generator,FAC_003,3.502,78.07,165.23,51.63065017,0.6293,FALSE
1/6/2024,EQP_1011,Generator,FAC_003,3.324,82.34,166.28,41.80200311,0.565,TRUE
1/7/2024,EQP_1011,Generator,FAC_003,3.917,77.28,171.96,51.62113018,0.6418,FALSE
1/8/2024,EQP_1011,Generator,FAC_003,3.195,87.66,165.88,48.53539232,0.6033,FALSE
1/9/2024,EQP_1011,Generator,FAC_003,3.838,87.75,157.76,51.35806202,0.6399,FALSE
1/10/2024,EQP_1011,Generator,FAC_003,2.586,95.64,161.29,48.08236931,0.5678,TRUE
1/11/2024,EQP_1011,Generator,FAC_003,4.237,93.55,166.82,44.1038551,0.5641,TRUE
1/12/2024,EQP_1011,Generator,FAC_003,3.943,87.96,159.13,51.2059911,0.6418,FALSE
1/13/2024,EQP_1011,Generator,FAC_003,3.562,83.53,164.63,50.48884736,0.6099,FALSE
1/14/2024,EQP_1011,Generator,FAC_003,3.109,79.17,155.53,47.33553274,0.5753,TRUE
1/15/2024,EQP_1011,Generator,FAC_003,2.354,90.87,148.48,48.08925166,0.6214,FALSE
1/16/2024,EQP_1011,Generator,FAC_003,3.191,77.99,164.03,54.02573017,0.6077,FALSE
1/17/2024,EQP_1011,Generator,FAC_003,2.991,86.36,173.85,49.49704368,0.6283,FALSE
1/18/2024,EQP_1011,Generator,FAC_003,3.953,83.72,147.01,43.09148401,0.5458,TRUE
1/19/2024,EQP_1011,Generator,FAC_003,3.978,80.88,163.77,45.95629464,0.5864,TRUE
1/20/2024,EQP_1011,Generator,FAC_003,2.851,89.5,144.83,46.66639671,0.6296,FALSE
1/21/2024,EQP_1011,Generator,FAC_003,3.148,86.56,147.09,45.67959719,0.5924,TRUE
1/22/2024,EQP_1011,Generator,FAC_003,4.539,77.95,151.8,55.16404903,0.6514,FALSE
1/23/2024,EQP_1011,Generator,FAC_003,4.165,76.57,145.44,46.24840576,0.589,TRUE
1/24/2024,EQP_1011,Generator,FAC_003,3.021,80.88,163.94,49.09388314,0.6299,FALSE
1/25/2024,EQP_1011,Generator,FAC_003,4.077,79.15,170.27,39.28602063,0.5436,TRUE
1/26/2024,EQP_1011,Generator,FAC_003,2.643,86.96,168.05,42.36132381,0.5881,TRUE
1/27/2024,EQP_1011,Generator,FAC_003,3.648,90.01,151.24,48.41985358,0.6411,FALSE
1/28/2024,EQP_1011,Generator,FAC_003,3.365,83.41,162.85,55.5528482,0.6555,FALSE
1/29/2024,EQP_1011,Generator,FAC_003,3.804,82.27,163.26,49.95683074,0.6067,FALSE
1/30/2024,EQP_1011,Generator,FAC_003,2.731,81.84,162.3,47.69622225,0.5983,TRUE
1/31/2024,EQP_1011,Generator,FAC_003,3.405,84.23,172,49.90411497,0.6288,FALSE
2/1/2024,EQP_1011,Generator,FAC_003,4.185,89.71,166.31,51.80249156,0.5549,TRUE
2/2/2024,EQP_1011,Generator,FAC_003,3.882,87.37,161.79,47.28160996,0.5588,TRUE
2/3/2024,EQP_1011,Generator,FAC_003,3.026,85.47,164.07,50.06313948,0.5671,TRUE
2/4/2024,EQP_1011,Generator,FAC_003,3.506,84.86,178.02,53.53663915,0.6465,FALSE
2/5/2024,EQP_1011,Generator,FAC_003,2.737,82.53,146.24,51.13875169,0.6532,FALSE
2/6/2024,EQP_1011,Generator,FAC_003,4.062,85.85,146.68,46.15725964,0.5726,TRUE
2/7/2024,EQP_1011,Generator,FAC_003,4.186,78.58,170.99,49.92130186,0.6422,FALSE
2/8/2024,EQP_1011,Generator,FAC_003,1.895,80.51,157.06,55.57395418,0.6306,FALSE
2/9/2024,EQP_1011,Generator,FAC_003,3.968,91.93,141.16,51.30964141,0.6485,FALSE
2/10/2024,EQP_1011,Generator,FAC_003,3.834,88.77,149.02,47.79642486,0.6211,FALSE
2/11/2024,EQP_1011,Generator,FAC_003,4.746,82.24,181.91,48.68983808,0.5905,TRUE
2/12/2024,EQP_1011,Generator,FAC_003,3.622,79.77,165.77,47.52638226,0.572,TRUE
2/13/2024,EQP_1011,Generator,FAC_003,2.158,90.33,174.25,45.81572553,0.6264,FALSE
2/14/2024,EQP_1011,Generator,FAC_003,4.418,85.19,132.28,53.84656805,0.6422,FALSE
2/15/2024,EQP_1011,Generator,FAC_003,4.205,79.05,187.08,50.29261289,0.5675,TRUE
2/16/2024,EQP_1011,Generator,FAC_003,3.977,84.78,159.12,48.72087312,0.6094,FALSE
2/17/2024,EQP_1011,Generator,FAC_003,3.215,88.23,158.63,39.05670609,0.5313,TRUE
2/18/2024,EQP_1011,Generator,FAC_003,4.521,79.34,159.18,53.45541826,0.616,FALSE
2/19/2024,EQP_1011,Generator,FAC_003,2.91,87.33,155.79,43.56549847,0.5484,TRUE
2/20/2024,EQP_1011,Generator,FAC_003,3.787,82.72,159.72,45.48903558,0.5624,TRUE
2/21/2024,EQP_1011,Generator,FAC_003,3.377,81.94,153.16,45.58405701,0.5579,TRUE
2/22/2024,EQP_1011,Generator,FAC_003,3.967,81.46,165.52,42.75551291,0.5886,TRUE
2/23/2024,EQP_1011,Generator,FAC_003,3.025,91.61,156.79,50.85366963,0.6008,FALSE
2/24/2024,EQP_1011,Generator,FAC_003,3.769,86.2,171.89,43.8032192,0.6054,FALSE
2/25/2024,EQP_1011,Generator,FAC_003,4.292,88.72,160.47,45.07980648,0.549,TRUE
2/26/2024,EQP_1011,Generator,FAC_003,2.281,80.09,174.45,49.97704911,0.6403,FALSE
2/27/2024,EQP_1011,Generator,FAC_003,3.4,81.63,155.57,51.92432463,0.6303,FALSE
2/28/2024,EQP_1011,Generator,FAC_003,4.235,85.52,162.14,47.29207425,0.5815,TRUE
2/29/2024,EQP_1011,Generator,FAC_003,3.06,84.87,161.35,49.34657095,0.6094,FALSE
3/1/2024,EQP_1011,Generator,FAC_003,3.546,87.63,178.12,45.7612156,0.6284,FALSE
3/2/2024,EQP_1011,Generator,FAC_003,3.367,95.82,169.62,45.14928804,0.5552,TRUE
3/3/2024,EQP_1011,Generator,FAC_003,3.32,79.84,181.65,50.78112203,0.6201,FALSE
3/4/2024,EQP_1011,Generator,FAC_003,4.344,84.2,156.83,48.73118169,0.5872,TRUE
3/5/2024,EQP_1011,Generator,FAC_003,3.505,84.54,173.43,51.19878638,0.6217,FALSE
3/6/2024,EQP_1011,Generator,FAC_003,3.656,89.47,163.21,51.61949071,0.562,TRUE
3/7/2024,EQP_1011,Generator,FAC_003,2.374,81.34,161.05,42.61645933,0.584,TRUE
3/8/2024,EQP_1011,Generator,FAC_003,3.787,77.47,184.27,46.90621532,0.5645,TRUE
3/9/2024,EQP_1011,Generator,FAC_003,3.034,68.52,171.06,43.2954719,0.6321,FALSE
3/10/2024,EQP_1011,Generator,FAC_003,3.512,83.83,167.67,43.22467822,0.6233,FALSE
3/11/2024,EQP_1011,Generator,FAC_003,2.999,75.02,159.2,51.45131218,0.5914,TRUE
3/12/2024,EQP_1011,Generator,FAC_003,3.247,86.1,154.64,38.85958485,0.5477,TRUE
3/13/2024,EQP_1011,Generator,FAC_003,3.519,93.54,166.65,43.63016678,0.5276,TRUE
3/14/2024,EQP_1011,Generator,FAC_003,4.604,89.62,163.24,40.2965558,0.5378,TRUE
3/15/2024,EQP_1011,Generator,FAC_003,3.496,87.3,166.7,44.38813687,0.5571,TRUE
3/16/2024,EQP_1011,Generator,FAC_003,3.258,86.15,158.79,52.10486203,0.6186,FALSE
3/17/2024,EQP_1011,Generator,FAC_003,3.835,88.8,163.18,42.77357977,0.594,TRUE
3/18/2024,EQP_1011,Generator,FAC_003,2.578,70.61,166.77,43.55489979,0.5412,TRUE
3/19/2024,EQP_1011,Generator,FAC_003,4.94,87.73,165.86,44.84139723,0.572,TRUE
3/20/2024,EQP_1011,Generator,FAC_003,4.32,69.97,151.29,42.55178471,0.6003,FALSE
3/21/2024,EQP_1011,Generator,FAC_003,3.559,86.06,169.77,52.90373302,0.6299,FALSE
3/22/2024,EQP_1011,Generator,FAC_003,4.666,77.96,177.05,46.80751334,0.6191,FALSE
3/23/2024,EQP_1011,Generator,FAC_003,3.13,72.26,159.84,43.92440863,0.597,TRUE
3/24/2024,EQP_1011,Generator,FAC_003,3.926,87.02,171.04,42.42687459,0.5174,TRUE
3/25/2024,EQP_1011,Generator,FAC_003,4.012,81.89,154.07,46.35633224,0.5853,TRUE
3/26/2024,EQP_1011,Generator,FAC_003,3.448,81.21,176.12,46.90340057,0.6155,FALSE
3/27/2024,EQP_1011,Generator,FAC_003,3.969,77.54,145.56,45.07815153,0.6198,FALSE
3/28/2024,EQP_1011,Generator,FAC_003,3.416,79.96,155.47,46.28755175,0.5814,TRUE
3/29/2024,EQP_1011,Generator,FAC_003,3.222,90.36,164.49,46.10066499,0.6196,FALSE
3/30/2024,EQP_1011,Generator,FAC_003,4.464,73.57,145.78,51.0781795,0.5786,TRUE
3/31/2024,EQP_1011,Generator,FAC_003,4.267,97.53,168.88,45.21475371,0.5628,TRUE
4/1/2024,EQP_1011,Generator,FAC_003,3.466,81.56,185.1,40.03195363,0.5463,TRUE
4/2/2024,EQP_1011,Generator,FAC_003,2.846,84.17,154.02,57.08373205,0.6292,FALSE
4/3/2024,EQP_1011,Generator,FAC_003,4.543,80.46,188.62,41.72874262,0.5013,TRUE
4/4/2024,EQP_1011,Generator,FAC_003,3.262,95.19,165.08,42.36339317,0.5271,TRUE
4/5/2024,EQP_1011,Generator,FAC_003,4.255,84.66,162.46,42.02470751,0.5851,TRUE
4/6/2024,EQP_1011,Generator,FAC_003,4.138,83.47,180.09,37.09571074,0.5166,TRUE
4/7/2024,EQP_1011,Generator,FAC_003,2.581,80.03,171.81,40.84396896,0.5551,TRUE
4/8/2024,EQP_1011,Generator,FAC_003,3.938,86.91,164.75,43.38941041,0.5822,TRUE
4/9/2024,EQP_1011,Generator,FAC_003,3.702,86.77,158.21,47.06766969,0.5757,TRUE
