DATE,WTIPRICE,BRENTPRICE,EVENTTYPE,EVENTIMPACT,WEATHERIMPACT,INVENTORYLEVEL,DEMANDFORECAST,"('DATE', '')","('WTIPRICE', 'CL=F')","('BrentPRICE', 'BZ=F')"
2022-04-15,75.19,78.47,normal,0.0,0.0,371.2978203,1.009286481,,,
2022-04-16,77.51,81.16,normal,0.0,0.0,262.4277412,1.041395356,,,
2022-04-17,73.46,77.1,normal,0.0,0.0,437.4656669,1.111778938,,,
2022-04-18,70.75,72.51,normal,0.0,0.0,188.8294058,1.035804468,,,
2022-04-19,76.76,79.36,normal,0.0,0.0,434.1226066,1.010433831,,,
2022-04-20,75.46,78.04,normal,0.0,0.0,350.145522,1.063087695,,,
2022-04-21,78.63,83.39,normal,0.0,0.0,293.1180566,1.070454882,,,
2022-04-22,72.76,75.6,normal,0.0,0.0,445.8594208,0.85106821,,,
2022-04-23,81.29,85.92,normal,0.0,0.0,338.7421289,0.979573311,,,
2022-04-24,76.4,79.36,normal,0.0,0.0,358.6190274,1.098922567,,,
2022-04-25,76.14,78.47,normal,0.0,0.0,412.617412,1.003921681,,,
2022-04-26,80.51,85.43,normal,0.0,0.0,336.5987671,0.925132796,,,
2022-04-27,78.23,82.39,normal,0.0,0.0,365.5125582,0.978236717,,,
2022-04-28,79.99,83.87,normal,0.0,0.0,460.0300038,1.058444661,,,
2022-04-29,77.16,80.08,normal,0.0,0.0,402.0331714,1.079183231,,,
2022-04-30,82.85,86.93,normal,0.0,0.0,366.8453605,0.900935729,,,
2022-05-01,78.44,80.81,normal,0.0,0.0,295.801239,1.020983002,,,
2022-05-02,77.69,82.74,normal,0.0,0.0,343.0611713,0.921302816,,,
2022-05-03,77.26,81.2,normal,0.0,0.0,320.4703212,1.002282212,,,
2022-05-04,79.64,83.16,normal,0.0,0.0,362.1600349,0.77704309,,,
2022-05-05,79.15,84.0,normal,0.0,0.0,392.5369992,0.988658501,,,
2022-05-06,76.99,81.45,normal,0.0,0.0,435.995107,1.075741367,,,
2022-05-07,77.91,80.71,normal,0.0,0.0,441.7675066,1.00393144,,,
2022-05-08,80.74,86.02,normal,0.0,0.0,269.8467618,0.840384139,,,
2022-05-09,80.95,84.88,normal,0.0,0.0,335.3992844,1.221612102,,,
2022-05-10,80.97,86.17,normal,0.0,0.0,400.5963997,0.751246642,,,
2022-05-11,79.73,83.27,normal,0.0,0.0,255.7030048,1.003171779,,,
2022-05-12,78.7,83.47,normal,0.0,0.0,326.3297865,0.904662833,,,
2022-05-13,82.23,86.3,normal,0.0,0.0,345.5041167,0.812575112,,,
2022-05-14,80.62,84.11,inventory_report,-0.98,0.0,384.6719956,0.968636044,,,
2022-05-15,81.63,86.5,normal,0.0,0.0,393.0054905,0.890704104,,,
2022-05-16,79.34,83.08,normal,0.0,0.0,313.1265766,1.0376402,,,
2022-05-17,78.72,82.91,normal,0.0,0.0,377.0803729,0.999491179,,,
2022-05-18,82.66,86.64,normal,0.0,0.0,343.8386518,1.136941365,,,
2022-05-19,82.02,84.61,normal,0.0,0.0,337.908391,0.934208785,,,
2022-05-20,81.26,86.29,normal,0.0,0.0,272.5609407,1.07626079,,,
2022-05-21,79.72,85.07,normal,0.0,0.0,237.6171964,0.891818113,,,
2022-05-22,86.16,90.64,normal,0.0,0.0,462.7513467,1.014778962,,,
2022-05-23,81.23,83.81,normal,0.0,0.0,256.4069558,1.147947779,,,
2022-05-24,82.41,86.5,normal,0.0,0.0,331.1747291,0.820215218,,,
2022-05-25,84.23,88.41,normal,0.0,0.0,283.9749845,0.927616313,,,
2022-05-26,83.01,86.8,normal,0.0,0.0,323.029457,1.117867747,,,
2022-05-27,79.86,84.33,normal,0.0,0.0,306.8123979,0.998583483,,,
2022-05-28,83.33,86.34,normal,0.0,0.0,296.1114423,0.944355182,,,
2022-05-29,85.35,90.97,normal,0.0,0.0,288.1436555,1.127932646,,,
2022-05-30,84.6,90.45,normal,0.0,0.0,277.8727373,1.130721474,,,
2022-05-31,87.02,92.79,normal,0.0,0.0,328.3160792,0.992938428,,,
2022-06-01,83.57,86.01,normal,0.0,0.0,349.7439041,0.970428093,,,
2022-06-02,82.33,86.6,normal,0.0,0.0,394.4697849,1.259799407,,,
2022-06-03,82.92,86.61,normal,0.0,0.0,333.1120284,0.987112167,,,
2022-06-04,83.67,87.63,normal,0.0,0.0,384.4219299,1.037932736,,,
2022-06-05,86.51,91.2,normal,0.0,0.0,327.0083672,0.967680981,,,
2022-06-06,85.48,88.57,normal,0.0,0.0,344.0826722,1.188854225,,,
2022-06-07,85.54,87.84,normal,0.0,0.0,385.4999973,0.941742643,,,
2022-06-08,84.65,86.56,normal,0.0,0.0,247.7276329,0.902446103,,,
2022-06-09,86.39,90.13,normal,0.0,0.0,408.2560221,0.959137983,,,
2022-06-10,86.03,91.02,normal,0.0,0.0,393.1928694,0.922042338,,,
2022-06-11,84.2,88.94,normal,0.0,0.0,270.7409112,0.963963011,,,
2022-06-12,84.52,88.85,normal,0.0,-2.825053518,367.2590452,1.070685536,,,
2022-06-13,85.45,89.0,normal,0.0,0.0,265.2108501,1.143129235,,,
2022-06-14,87.6,92.53,normal,0.0,-2.380460774,376.2229478,0.670346294,,,
2022-06-15,85.76,90.02,normal,0.0,0.0,353.5328874,0.946923458,,,
2022-06-16,85.69,89.54,normal,0.0,-2.878810575,290.7637586,1.096869406,,,
2022-06-17,83.91,89.54,normal,0.0,0.0,267.4452286,0.978824079,,,
2022-06-18,91.01,95.25,normal,0.0,0.0,347.0743759,1.02876279,,,
2022-06-19,90.4,95.34,normal,0.0,0.0,390.7495545,0.913829323,,,
2022-06-20,91.79,95.92,normal,0.0,0.0,262.6681024,0.997878567,,,
2022-06-21,89.51,93.12,normal,0.0,0.0,428.6293999,1.198225431,,,
2022-06-22,88.24,92.48,normal,0.0,-2.898318172,369.4450246,0.984402234,,,
2022-06-23,87.98,91.42,normal,0.0,0.0,391.3198335,1.113273788,,,
2022-06-24,92.52,98.05,normal,0.0,0.0,278.9519895,0.720452588,,,
2022-06-25,87.37,92.74,normal,0.0,0.0,371.6874221,1.069338495,,,
2022-06-26,89.31,93.03,normal,0.0,0.0,398.5069645,0.915462739,,,
2022-06-27,91.59,96.06,normal,0.0,0.0,317.2464344,0.91285211,,,
2022-06-28,88.3,92.36,normal,0.0,0.0,399.0284677,1.42618957,,,
2022-06-29,89.87,94.75,normal,0.0,0.0,381.3243,1.053074583,,,
2022-06-30,91.81,95.1,normal,0.0,0.0,278.2343046,1.009932357,,,
2022-07-01,92.13,96.47,normal,0.0,0.0,287.0022344,1.160082296,,,
2022-07-02,90.9,93.9,normal,0.0,-2.481521566,305.2064539,1.001914581,,,
2022-07-03,87.83,91.08,normal,0.0,0.0,391.1365598,1.111381833,,,
2022-07-04,91.12,95.37,normal,0.0,0.0,326.2755118,1.063853559,,,
2022-07-05,91.97,95.92,normal,0.0,0.0,191.1132599,0.969362749,,,
2022-07-06,92.32,97.9,normal,0.0,0.0,341.1530149,1.015184624,,,
2022-07-07,91.59,94.62,normal,0.0,0.0,333.4837659,1.005579773,,,
2022-07-08,92.65,98.94,normal,0.0,0.0,347.6462314,1.007390662,,,
2022-07-09,93.21,97.8,normal,0.0,-0.302892399,296.0736832,1.07813544,,,
2022-07-10,90.82,95.91,normal,0.0,0.0,396.3613435,0.913541227,,,
2022-07-11,90.79,94.71,normal,0.0,-1.877609499,404.2245926,0.885909017,,,
2022-07-12,94.17,98.18,normal,0.0,0.0,371.4155937,0.997671324,,,
2022-07-13,97.2,102.44,normal,0.0,0.0,396.4956089,1.076278913,,,
2022-07-14,91.29,96.85,normal,0.0,0.0,351.723245,0.919268182,,,
2022-07-15,94.14,98.93,normal,0.0,0.0,305.8791539,0.981005039,,,
2022-07-16,92.11,96.96,normal,0.0,0.0,253.4243728,0.966872831,,,
2022-07-17,96.44,99.48,normal,0.0,0.0,468.8735852,0.883641444,,,
2022-07-18,90.15,94.88,normal,0.0,0.0,311.1786681,1.017694648,,,
2022-07-19,92.06,96.78,normal,0.0,-0.015305112,431.0988879,0.978060686,,,
2022-07-20,96.7,100.82,normal,0.0,0.0,305.6488517,1.055562977,,,
2022-07-21,96.34,101.59,normal,0.0,0.0,348.6932729,1.10200766,,,
2022-07-22,91.69,94.76,normal,0.0,0.0,280.2530393,0.877922679,,,
2022-07-23,95.73,99.03,normal,0.0,0.0,303.2591471,0.893848136,,,
2022-07-24,96.07,100.71,normal,0.0,0.0,431.3546611,1.037430438,,,
2022-07-25,91.96,97.01,normal,0.0,-0.599466681,461.480584,0.927785903,,,
2022-07-26,92.95,98.49,normal,0.0,0.0,466.8404205,1.109923396,,,
2022-07-27,93.76,99.35,normal,0.0,0.0,303.9884946,0.927996185,,,
2022-07-28,93.83,98.2,normal,0.0,-0.137460189,323.1287531,1.043336035,,,
2022-07-29,94.79,100.23,normal,0.0,0.0,349.1477338,0.949239729,,,
2022-07-30,98.44,103.98,normal,0.0,0.0,398.1434237,1.049169053,,,
2022-07-31,95.85,101.76,normal,0.0,0.0,440.4305098,0.903636813,,,
2022-08-01,93.21,96.51,normal,0.0,0.0,311.8999073,1.261781936,,,
2022-08-02,94.32,99.66,normal,0.0,0.0,283.5592842,0.876689126,,,
2022-08-03,97.67,102.81,normal,0.0,0.0,273.8754136,1.041668263,,,
2022-08-04,98.48,102.48,normal,0.0,0.0,340.4774963,1.023217307,,,
2022-08-05,99.42,103.66,normal,0.0,0.0,312.4652132,0.975678172,,,
2022-08-06,98.35,102.2,normal,0.0,0.0,301.3143054,1.096988466,,,
2022-08-07,99.65,104.67,normal,0.0,0.0,389.3247107,0.97410161,,,
2022-08-08,96.62,101.48,normal,0.0,0.0,364.9909345,0.989712332,,,
2022-08-09,98.08,101.89,normal,0.0,0.0,427.974615,0.936267134,,,
2022-08-10,99.45,105.93,normal,0.0,0.0,399.2702933,0.956261862,,,
2022-08-11,96.98,103.25,normal,0.0,0.0,365.71121,1.004892387,,,
2022-08-12,101.34,105.8,normal,0.0,0.0,317.7752904,0.984745425,,,
2022-08-13,95.9,102.7,normal,0.0,0.0,295.0608401,1.051565937,,,
2022-08-14,100.79,106.26,normal,0.0,0.0,417.6107176,0.950510588,,,
2022-08-15,99.13,103.76,normal,0.0,0.0,347.0502031,1.044928362,,,
2022-08-16,99.86,104.93,normal,0.0,0.0,317.0512634,1.170521497,,,
2022-08-17,99.69,105.91,normal,0.0,0.0,373.5549274,0.900887709,,,
2022-08-18,96.74,101.97,normal,0.0,0.0,347.4277548,1.081322517,,,
2022-08-19,99.14,105.19,normal,0.0,0.0,347.5845799,1.01208755,,,
2022-08-20,99.21,104.95,normal,0.0,0.0,386.7841283,0.866714328,,,
2022-08-21,98.46,103.59,normal,0.0,0.0,367.9681521,1.04632604,,,
2022-08-22,102.17,108.49,normal,0.0,0.0,383.210308,1.005011427,,,
2022-08-23,100.34,104.69,normal,0.0,-0.377009125,368.4916844,0.796063647,,,
2022-08-24,102.74,109.05,normal,0.0,0.0,298.6930393,1.043553934,,,
2022-08-25,104.04,107.87,normal,0.0,0.0,278.6227318,0.986143844,,,
2022-08-26,100.54,104.15,normal,0.0,0.0,381.0393191,1.119567882,,,
2022-08-27,98.74,102.34,normal,0.0,0.0,274.8911059,0.939503847,,,
2022-08-28,98.76,104.52,normal,0.0,0.0,368.0325669,0.995232869,,,
2022-08-29,93.82,99.11,political_instability,-6.55,0.0,456.6191309,0.869343817,,,
2022-08-30,100.14,106.2,normal,0.0,0.0,373.900764,1.046313945,,,
2022-08-31,96.81,100.24,normal,0.0,0.0,282.0780233,0.821222466,,,
2022-09-01,100.07,106.73,normal,0.0,0.0,380.7839565,1.026351396,,,
2022-09-02,102.77,108.3,normal,0.0,0.0,354.1473172,0.937745516,,,
2022-09-03,100.48,106.65,normal,0.0,0.0,392.6762862,1.009712367,,,
2022-09-04,98.77,103.09,normal,0.0,-0.689793145,394.2919337,0.907821884,,,
2022-09-05,99.37,105.06,normal,0.0,0.0,303.5459242,0.938179523,,,
2022-09-06,103.08,107.77,normal,0.0,0.0,372.8027812,1.051780766,,,
2022-09-07,103.36,109.64,normal,0.0,0.0,377.7917522,1.068676473,,,
2022-09-08,102.57,107.41,normal,0.0,0.0,424.9434998,1.070107445,,,
2022-09-09,101.47,106.83,normal,0.0,0.0,332.9764643,0.881036674,,,
2022-09-10,100.22,105.44,normal,0.0,0.0,355.0941098,0.908338036,,,
2022-09-11,98.78,104.77,normal,0.0,0.0,385.1263706,0.90138993,,,
2022-09-12,103.97,110.64,normal,0.0,0.0,334.1464109,1.132309873,,,
2022-09-13,101.06,106.62,normal,0.0,0.0,305.977559,0.920013934,,,
2022-09-14,102.59,107.75,normal,0.0,0.0,434.8657495,0.9942424,,,
2022-09-15,99.68,102.91,normal,0.0,0.0,344.6596353,0.977742649,,,
2022-09-16,103.22,108.46,normal,0.0,0.0,388.4332882,1.047380751,,,
2022-09-17,97.83,102.55,normal,0.0,-2.984198334,332.455376,0.831063659,,,
2022-09-18,97.6,103.23,normal,0.0,0.0,382.1898528,1.086091214,,,
2022-09-19,102.46,107.88,normal,0.0,-2.634897038,366.9436336,0.938232102,,,
2022-09-20,113.08,118.42,inventory_report,12.31,0.0,379.3088039,1.011786936,,,
2022-09-21,100.21,106.8,normal,0.0,0.0,397.9221995,1.221624133,,,
2022-09-22,99.32,105.45,normal,0.0,0.0,301.6083343,1.147381812,,,
2022-09-23,99.7,102.87,normal,0.0,0.0,255.5713457,0.859272042,,,
2022-09-24,101.12,106.66,normal,0.0,0.0,263.9474844,1.121771184,,,
2022-09-25,99.03,101.75,normal,0.0,0.0,398.2462928,1.000573627,,,
2022-09-26,101.74,106.56,normal,0.0,-1.300155608,380.3924551,1.173709781,,,
2022-09-27,102.83,109.21,normal,0.0,0.0,382.0332147,0.90083772,,,
2022-09-28,99.34,104.76,normal,0.0,0.0,336.5963716,1.041901293,,,
2022-09-29,101.53,108.28,normal,0.0,0.0,354.8547355,0.965034613,,,
2022-09-30,101.34,106.87,normal,0.0,0.0,307.6529392,0.939928889,,,
2022-10-01,102.06,108.76,normal,0.0,0.0,357.0514843,0.989701023,,,
2022-10-02,99.0,106.0,normal,0.0,0.0,280.0283547,1.179180074,,,
2022-10-03,102.88,109.23,normal,0.0,0.0,348.7604232,0.936787261,,,
2022-10-04,104.35,109.96,normal,0.0,-2.40801344,352.1235039,0.927672022,,,
2022-10-05,103.0,108.18,normal,0.0,0.0,374.2222729,0.889290133,,,
2022-10-06,102.0,106.58,normal,0.0,0.0,404.8525022,0.961075991,,,
2022-10-07,100.14,105.34,normal,0.0,0.0,442.8568898,0.941619331,,,
2022-10-08,99.89,103.68,normal,0.0,-1.250511638,366.2144265,0.883675524,,,
2022-10-09,100.95,106.08,normal,0.0,0.0,295.1969875,1.07612248,,,
2022-10-10,101.45,105.75,normal,0.0,-0.772419182,370.4393252,0.873305849,,,
2022-10-11,100.06,103.91,normal,0.0,0.0,409.0598118,1.011378852,,,
2022-10-12,99.43,105.55,normal,0.0,0.0,327.5601169,0.981932364,,,
2022-10-13,102.11,106.78,normal,0.0,0.0,339.1349611,1.105804117,,,
2022-10-14,98.7,103.53,normal,0.0,0.0,319.4544874,1.005980262,,,
2022-10-15,99.39,105.4,normal,0.0,0.0,300.5009565,0.994721394,,,
2022-10-16,101.09,105.29,normal,0.0,0.0,322.1318685,0.989448526,,,
2022-10-17,101.84,109.18,normal,0.0,0.0,301.2126208,0.961490452,,,
2022-10-18,99.75,104.43,normal,0.0,0.0,345.7081167,0.946305048,,,
2022-10-19,99.61,104.22,normal,0.0,0.0,350.1362078,0.882516218,,,
2022-10-20,98.99,103.64,normal,0.0,0.0,343.6732661,1.069545091,,,
2022-10-21,99.73,103.58,normal,0.0,0.0,316.5644733,1.036279796,,,
2022-10-22,100.02,105.0,normal,0.0,0.0,365.4551395,0.910517071,,,
2022-10-23,100.87,106.18,normal,0.0,0.0,415.0824307,1.061315614,,,
2022-10-24,98.09,102.63,normal,0.0,0.0,407.1695881,0.98474014,,,
2022-10-25,100.17,105.7,normal,0.0,-0.428462045,284.8459374,0.937535614,,,
2022-10-26,99.83,103.46,normal,0.0,0.0,354.905561,0.998941724,,,
2022-10-27,104.13,108.61,normal,0.0,0.0,501.0816974,0.968806768,,,
2022-10-28,99.85,105.86,normal,0.0,0.0,331.3748775,0.880261418,,,
2022-10-29,95.51,99.81,normal,0.0,-2.496343012,314.5199516,1.095710741,,,
2022-10-30,97.65,102.82,normal,0.0,-1.280242611,410.9192182,0.945286696,,,
2022-10-31,99.89,104.21,normal,0.0,0.0,351.3762806,0.977997068,,,
2022-11-01,96.97,102.5,normal,0.0,-1.926852153,451.7153442,1.047686189,,,
2022-11-02,97.12,101.79,normal,0.0,0.0,316.7880453,0.862813762,,,
2022-11-03,101.59,106.68,normal,0.0,0.0,414.9042548,0.855556082,,,
2022-11-04,101.68,107.21,normal,0.0,0.0,358.7182926,0.804992226,,,
2022-11-05,100.12,104.98,normal,0.0,0.0,381.7137397,0.962670613,,,
2022-11-06,100.49,104.72,normal,0.0,0.0,313.5578826,0.869681899,,,
2022-11-07,97.73,101.54,normal,0.0,-0.631777245,356.6648999,0.923981135,,,
2022-11-08,94.57,101.23,normal,0.0,0.0,350.7732452,1.283528214,,,
2022-11-09,100.63,108.3,normal,0.0,0.0,309.4308824,1.093752775,,,
2022-11-10,100.02,104.68,normal,0.0,0.0,374.3898255,1.259992371,,,
2022-11-11,100.36,105.36,normal,0.0,0.0,324.9212923,0.946312391,,,
2022-11-12,106.8,112.46,economic_data,8.31,-0.253195125,392.2757613,0.964272446,,,
2022-11-13,98.2,103.12,normal,0.0,0.0,438.6528305,1.061031077,,,
2022-11-14,93.83,97.69,normal,0.0,0.0,368.0150747,0.99960727,,,
2022-11-15,102.58,106.23,normal,0.0,0.0,348.7253954,0.902019841,,,
2022-11-16,99.6,104.04,normal,0.0,0.0,365.3689574,1.127810257,,,
2022-11-17,95.64,101.97,normal,0.0,0.0,306.0170394,0.80979631,,,
2022-11-18,97.12,102.71,normal,0.0,0.0,362.3323927,1.102482171,,,
2022-11-19,91.76,97.74,economic_data,-9.11,0.0,324.2963026,0.910026956,,,
2022-11-20,95.62,99.79,normal,0.0,0.0,393.3958774,1.021890046,,,
2022-11-21,98.76,104.38,normal,0.0,0.0,293.9113872,1.039000448,,,
2022-11-22,97.43,101.62,normal,0.0,0.0,281.9536546,0.96468095,,,
2022-11-23,96.18,100.28,normal,0.0,0.0,343.2513777,1.051364462,,,
2022-11-24,96.99,103.01,normal,0.0,0.0,365.5691165,1.140313077,,,
2022-11-25,100.79,105.96,normal,0.0,0.0,262.8144225,1.122652358,,,
2022-11-26,98.05,104.67,normal,0.0,0.0,437.8114483,1.015352862,,,
2022-11-27,96.17,101.85,normal,0.0,0.0,333.2967316,1.004654672,,,
2022-11-28,97.18,102.71,normal,0.0,0.0,357.5821824,1.066045639,,,
2022-11-29,97.44,101.36,normal,0.0,0.0,420.634504,0.941788009,,,
2022-11-30,97.73,102.06,normal,0.0,0.0,338.2136453,1.104777524,,,
2022-12-01,96.13,99.99,normal,0.0,0.0,348.3208214,1.115825782,,,
2022-12-02,93.5,99.23,normal,0.0,0.0,284.6639233,0.784147645,,,
2022-12-03,93.27,96.97,normal,0.0,0.0,362.3259333,1.021521503,,,
2022-12-04,96.41,98.11,normal,0.0,0.0,317.2348562,0.968653131,,,
2022-12-05,96.35,100.7,normal,0.0,0.0,363.8950381,0.993356605,,,
2022-12-06,95.96,102.09,normal,0.0,0.0,397.8938674,1.005655265,,,
2022-12-07,98.67,105.3,normal,0.0,0.0,311.7603941,1.062100179,,,
2022-12-08,97.83,103.65,normal,0.0,0.0,347.8943829,1.041227311,,,
2022-12-09,93.71,97.17,normal,0.0,0.0,290.5275983,0.932613087,,,
2022-12-10,93.29,98.68,normal,0.0,0.0,343.9308285,0.986287802,,,
2022-12-11,97.44,102.43,normal,0.0,0.0,298.1012494,1.004611298,,,
2022-12-12,96.45,101.16,normal,0.0,0.0,240.7447387,0.764483371,,,
2022-12-13,95.97,101.21,normal,0.0,0.0,414.8582583,1.027809031,,,
2022-12-14,96.3,100.93,normal,0.0,0.0,322.2155461,1.329156186,,,
2022-12-15,96.71,101.93,normal,0.0,0.0,412.3593166,0.939857644,,,
2022-12-16,94.87,98.48,normal,0.0,0.0,423.4537221,1.027793479,,,
2022-12-17,97.6,103.02,normal,0.0,0.0,406.9426221,1.038483644,,,
2022-12-18,93.42,97.22,normal,0.0,0.0,389.0104338,1.033175128,,,
2022-12-19,98.95,105.52,normal,0.0,0.0,421.596036,1.011240566,,,
2022-12-20,95.28,100.0,normal,0.0,0.0,376.5845389,0.990764954,,,
2022-12-21,95.17,100.59,normal,0.0,0.0,404.6457898,0.897230141,,,
2022-12-22,96.3,101.99,normal,0.0,0.0,348.704067,0.896790143,,,
2022-12-23,95.91,101.68,normal,0.0,0.0,312.2098993,0.836050101,,,
2022-12-24,98.29,103.18,normal,0.0,0.0,290.0867306,1.135637066,,,
2022-12-25,94.48,99.13,normal,0.0,0.0,374.251288,0.841772076,,,
2022-12-26,93.82,97.13,normal,0.0,0.0,386.9766674,0.87452237,,,
2022-12-27,94.87,97.67,normal,0.0,0.0,314.8308615,1.021484688,,,
2022-12-28,97.11,102.11,normal,0.0,0.0,357.2256906,0.951514899,,,
2022-12-29,92.31,96.78,normal,0.0,0.0,330.7459008,0.868930051,,,
2022-12-30,90.62,93.85,normal,0.0,0.0,300.5276136,1.188112932,,,
2022-12-31,95.32,100.08,normal,0.0,0.0,297.0576889,0.983133386,,,
2023-01-01,92.97,96.05,normal,0.0,0.0,447.6923382,1.106478676,,,
2023-01-02,89.9,93.61,normal,0.0,0.0,282.3426695,0.97281816,,,
2023-01-03,96.73,100.97,normal,0.0,0.0,385.04464,1.004734891,,,
2023-01-04,91.5,96.38,normal,0.0,0.0,315.789686,1.175499281,,,
2023-01-05,93.68,99.07,normal,0.0,0.0,328.6256046,1.024205766,,,
2023-01-06,91.9,96.34,normal,0.0,0.0,374.8109881,1.124204653,,,
2023-01-07,90.49,96.1,normal,0.0,0.0,351.8514638,1.261749032,,,
2023-01-08,107.2,113.23,OPEC_meeting,12.4,0.0,392.4385951,1.186012692,,,
2023-01-09,91.86,96.9,normal,0.0,0.0,248.4511462,1.186299093,,,
2023-01-10,91.36,95.42,normal,0.0,0.0,356.9266664,0.954863856,,,
2023-01-11,93.27,97.81,normal,0.0,0.0,366.8693289,0.968409302,,,
2023-01-12,89.23,91.93,normal,0.0,0.0,356.7804342,0.922888025,,,
2023-01-13,88.53,93.34,normal,0.0,0.0,420.3337416,0.959273315,,,
2023-01-14,93.19,96.45,normal,0.0,0.0,371.0457483,1.124508987,,,
2023-01-15,94.05,98.23,normal,0.0,0.0,408.6778439,0.98489668,,,
2023-01-16,93.36,98.51,normal,0.0,0.0,347.7674957,0.92879095,,,
2023-01-17,89.79,91.25,normal,0.0,0.0,228.2908436,1.043559777,,,
2023-01-18,90.48,93.89,normal,0.0,0.0,318.5276113,0.992575833,,,
2023-01-19,87.82,92.25,normal,0.0,0.0,386.8383693,0.925494945,,,
2023-01-20,90.17,94.69,normal,0.0,0.0,344.6791319,1.022065282,,,
2023-01-21,88.82,91.86,normal,0.0,0.0,403.3373893,1.039830187,,,
2023-01-22,93.83,98.86,normal,0.0,0.0,337.4084902,0.910972123,,,
2023-01-23,94.17,98.16,normal,0.0,0.0,276.3089199,1.025411378,,,
2023-01-24,88.9,95.12,normal,0.0,0.0,334.8801817,0.909230303,,,
2023-01-25,91.2,95.96,normal,0.0,0.0,331.0718827,0.818923669,,,
2023-01-26,89.62,94.72,normal,0.0,0.0,351.4481419,0.934961426,,,
2023-01-27,93.23,96.42,normal,0.0,0.0,313.9722608,1.243165944,,,
2023-01-28,92.73,95.57,normal,0.0,0.0,320.6760482,1.017883202,,,
2023-01-29,88.23,92.14,normal,0.0,0.0,358.6598543,0.909710385,,,
2023-01-30,89.49,94.51,normal,0.0,0.0,298.8264522,1.165318231,,,
2023-01-31,91.96,97.56,normal,0.0,0.0,244.9922333,1.091859264,,,
2023-02-01,92.34,94.29,normal,0.0,0.0,291.9895913,0.943191208,,,
2023-02-02,87.48,91.35,normal,0.0,0.0,356.3294098,1.144918106,,,
2023-02-03,91.58,95.29,normal,0.0,0.0,299.4250555,0.966617736,,,
2023-02-04,90.35,94.43,normal,0.0,0.0,361.2942795,0.715051719,,,
2023-02-05,87.0,91.35,normal,0.0,0.0,301.7220995,0.869421667,,,
2023-02-06,88.42,91.74,normal,0.0,0.0,327.2836866,0.861375212,,,
2023-02-07,89.59,94.35,normal,0.0,0.0,285.9004824,1.088614557,,,
2023-02-08,92.93,96.1,normal,0.0,0.0,413.1480046,0.861051977,,,
2023-02-09,90.68,95.94,normal,0.0,0.0,298.0518215,0.953527706,,,
2023-02-10,90.14,94.22,normal,0.0,0.0,269.0983544,1.157288323,,,
2023-02-11,88.49,92.26,normal,0.0,0.0,442.4131068,1.084201403,,,
2023-02-12,90.31,94.55,normal,0.0,0.0,254.7987705,1.101779859,,,
2023-02-13,87.23,91.12,normal,0.0,0.0,303.0823652,0.947240684,,,
2023-02-14,89.23,93.14,normal,0.0,0.0,368.190883,1.003652108,,,
2023-02-15,89.81,94.73,normal,0.0,0.0,451.3414688,0.993094718,,,
2023-02-16,92.96,98.85,normal,0.0,0.0,357.4579247,1.029174399,,,
2023-02-17,90.38,95.72,normal,0.0,0.0,376.6516531,1.068178376,,,
2023-02-18,88.83,92.64,normal,0.0,0.0,421.1452339,1.122257404,,,
2023-02-19,91.43,97.19,normal,0.0,0.0,355.2573572,1.04091797,,,
2023-02-20,88.64,92.49,normal,0.0,0.0,381.1897142,1.029788342,,,
2023-02-21,91.43,97.76,normal,0.0,0.0,432.9520887,1.035377943,,,
2023-02-22,88.52,93.94,normal,0.0,0.0,351.1025447,1.032794654,,,
2023-02-23,88.51,92.75,normal,0.0,0.0,464.5670613,1.214744676,,,
2023-02-24,90.75,94.48,normal,0.0,0.0,339.762779,1.008894165,,,
2023-02-25,91.35,96.37,normal,0.0,0.0,342.3638807,1.046552898,,,
2023-02-26,89.18,94.24,normal,0.0,0.0,375.7511143,1.032272056,,,
2023-02-27,90.2,95.97,normal,0.0,0.0,257.0428203,0.872897382,,,
2023-02-28,87.97,92.26,normal,0.0,0.0,383.3418944,0.844706468,,,
2023-03-01,89.98,93.77,normal,0.0,0.0,351.5170062,0.982021549,,,
2023-03-02,94.38,100.25,normal,0.0,0.0,364.2931511,1.039901485,,,
2023-03-03,90.21,93.79,normal,0.0,0.0,278.2697406,0.937039973,,,
2023-03-04,90.72,95.41,normal,0.0,0.0,243.7515265,0.991936586,,,
2023-03-05,91.67,97.6,normal,0.0,0.0,323.6731007,0.997225258,,,
2023-03-06,89.18,93.29,normal,0.0,0.0,342.7551573,1.19755127,,,
2023-03-07,90.07,93.36,normal,0.0,0.0,355.4312883,1.177211206,,,
2023-03-08,90.72,94.61,normal,0.0,0.0,351.6459822,1.136023748,,,
2023-03-09,86.59,91.19,normal,0.0,0.0,385.7646185,1.05724296,,,
2023-03-10,91.69,95.4,normal,0.0,0.0,398.2869133,1.080133901,,,
2023-03-11,92.21,97.55,normal,0.0,0.0,375.1790146,0.907314133,,,
2023-03-12,89.65,93.7,normal,0.0,0.0,337.8511751,0.936150936,,,
2023-03-13,80.57,84.44,OPEC_meeting,-11.53,0.0,414.5362513,1.046812318,,,
2023-03-14,92.58,96.47,normal,0.0,0.0,353.7872856,1.06015511,,,
2023-03-15,92.69,95.98,normal,0.0,0.0,391.0596192,1.099050865,,,
2023-03-16,92.66,97.59,normal,0.0,0.0,421.48559,1.193831506,,,
